datetime,sym,price,size
2025.05.02D17:21:03.095210496,IBM,244.374,1
2025.05.02D17:21:03.512327168,IBM,244.35,1
2025.05.02D17:21:03.546750720,IBM,244.38,4
2025.05.02D17:21:03.555275264,IBM,244.43,2
2025.05.02D17:21:03.555290368,IBM,244.43,2
2025.05.02D17:21:03.555359488,IBM,244.44,4
2025.05.02D17:21:03.555365376,IBM,244.44,1
2025.05.02D17:21:03.555377664,IBM,244.44,100
2025.05.02D17:21:03.555389696,IBM,244.44,7
2025.05.02D17:21:03.555543040,IBM,244.44,30
2025.05.02D17:21:03.557819392,IBM,244.44,18
2025.05.02D17:21:03.570840320,IBM,244.45,27
2025.05.02D17:21:03.571023872,IBM,244.45,41
2025.05.02D17:21:03.660634112,IBM,244.38,1
2025.05.02D17:21:04.120004608,IBM,244.5,20
2025.05.02D17:21:04.127627776,IBM,244.51,2
2025.05.02D17:21:06.092519168,IBM,244.51,10
2025.05.02D17:21:06.131975936,IBM,244.3381,5
2025.05.02D17:21:06.620272640,IBM,244.2954,8
2025.05.02D17:21:06.739789312,IBM,244.1764,200
2025.05.02D17:21:07.579806464,IBM,244.5,2
2025.05.02D17:21:07.579869696,IBM,244.47,100
2025.05.02D17:21:07.579881728,IBM,244.5,15
2025.05.02D17:21:07.579953920,IBM,244.5,3
2025.05.02D17:21:07.579983872,IBM,244.51,8
2025.05.02D17:21:07.580128256,IBM,244.51,29
2025.05.02D17:21:07.584780288,IBM,244.52,74
2025.05.02D17:21:07.588906240,IBM,244.52,1
2025.05.02D17:21:07.588984320,IBM,244.52,108
2025.05.02D17:21:08.697435904,IBM,244.53,100
2025.05.02D17:21:08.698365184,IBM,244.53,2
2025.05.02D17:21:09.476077312,IBM,244.3269,1
2025.05.02D17:21:09.659403008,IBM,244.55,5
2025.05.02D17:21:12.271425024,IBM,244.4548,10
2025.05.02D17:21:17.731849216,IBM,244.53,1
2025.05.02D17:21:17.732179968,IBM,244.53,1
2025.05.02D17:21:18.524323328,IBM,244.53,1
2025.05.02D17:21:19.198534656,IBM,244.53,4
2025.05.02D17:21:19.955295232,IBM,244.53,10
2025.05.02D17:21:20.142160384,IBM,244.53,1
2025.05.02D17:21:20.398670848,IBM,244.56,1
2025.05.02D17:21:21.552358144,IBM,244.68,47
2025.05.02D17:21:22.400462336,IBM,244.49,5
2025.05.02D17:21:26.033095168,IBM,244.54,40
2025.05.02D17:21:28.290264064,IBM,244.52,4
2025.05.02D17:21:28.736024576,IBM,244.555,4
2025.05.02D17:21:29.180467968,IBM,244.555,7
2025.05.02D17:21:29.184714240,IBM,244.3259,100
2025.05.02D17:21:29.187029760,IBM,244.3259,17
2025.05.02D17:21:29.188082176,IBM,244.3259,11
2025.05.02D17:21:30.725799680,IBM,244.3258,6
2025.05.02D17:21:31.686753024,IBM,244.3569,8
2025.05.02D17:21:32.959245056,IBM,244.5,2
2025.05.02D17:21:32.959284224,IBM,244.49,4
2025.05.02D17:21:34.151145472,IBM,244.535,1
2025.05.02D17:21:34.151785984,IBM,244.535,1
2025.05.02D17:21:34.152712192,IBM,244.535,1
2025.05.02D17:21:34.159721984,IBM,244.56,5
2025.05.02D17:21:34.159767040,IBM,244.6,29
2025.05.02D17:21:34.524562432,IBM,244.5,1
2025.05.02D17:21:34.683731456,IBM,244.535,41
2025.05.02D17:21:36.018904320,IBM,244.5369,4
2025.05.02D17:21:36.192624896,IBM,244.5369,1
2025.05.02D17:21:40.771887104,IBM,244.4412,1
2025.05.02D17:21:45.772350720,IBM,244.55,25
2025.05.02D17:21:47.862778624,IBM,244.55,75
2025.05.02D17:21:48.408223232,IBM,244.55,1
2025.05.02D17:21:48.570206720,IBM,244.5654,16
2025.05.02D17:21:50.012239104,IBM,244.5572,20
2025.05.02D17:21:51.884223744,IBM,244.55,8
2025.05.02D17:21:52.383806208,IBM,244.5401,38
2025.05.02D17:21:53.095697920,IBM,244.57,10
2025.05.02D17:21:55.635410688,IBM,244.57,1
2025.05.02D17:21:55.868907520,IBM,244.3938,8
2025.05.02D17:21:58.540850944,IBM,244.4661,1
2025.05.02D17:22:04.141422592,IBM,244.59,4
2025.05.02D17:22:05.865506048,IBM,244.3977,1
2025.05.02D17:22:08.516348416,IBM,244.535,50
2025.05.02D17:22:10.223980032,IBM,244.53,10
2025.05.02D17:22:10.225570816,IBM,244.53,5
2025.05.02D17:22:10.307726592,IBM,244.53,3
2025.05.02D17:22:11.789005568,IBM,244.53,5
2025.05.02D17:22:12.086001920,IBM,244.53,1
2025.05.02D17:22:12.846310656,IBM,244.4412,1
2025.05.02D17:22:13.138663680,IBM,244.51,4
2025.05.02D17:22:13.634565888,IBM,244.51,4
2025.05.02D17:22:13.673316096,IBM,244.45,36
2025.05.02D17:22:13.673409280,IBM,244.45,5
2025.05.02D17:22:13.673412352,IBM,244.44,19
2025.05.02D17:22:13.673466368,IBM,244.43,198
2025.05.02D17:22:13.673478400,IBM,244.44,18
2025.05.02D17:22:13.673481472,IBM,244.43,102
2025.05.02D17:22:13.673523712,IBM,244.43,19
2025.05.02D17:22:13.673785344,IBM,244.43,1
2025.05.02D17:22:13.673788160,IBM,244.43,8
2025.05.02D17:22:13.673791232,IBM,244.43,5
2025.05.02D17:22:13.673836288,IBM,244.43,1
2025.05.02D17:22:13.673842432,IBM,244.43,5
2025.05.02D17:22:13.673962496,IBM,244.44,4
2025.05.02D17:22:13.673962496,IBM,244.43,40
2025.05.02D17:22:13.673965568,IBM,244.43,12
2025.05.02D17:22:13.673965568,IBM,244.43,5
2025.05.02D17:22:13.674443776,IBM,244.44,2
2025.05.02D17:22:13.674446848,IBM,244.44,10
2025.05.02D17:22:13.674461952,IBM,244.44,10
2025.05.02D17:22:13.684553984,IBM,244.43,8
2025.05.02D17:22:13.684608000,IBM,244.43,6
2025.05.02D17:22:13.989780992,IBM,244.43,8
2025.05.02D17:22:17.229905920,IBM,244.3901,2
2025.05.02D17:22:20.967778560,IBM,244.4104,8
2025.05.02D17:22:23.663654144,IBM,244.4645,50
2025.05.02D17:22:27.225609216,IBM,244.43,7
2025.05.02D17:22:28.577396480,IBM,244.4,94
2025.05.02D17:22:28.577959168,IBM,244.38,1
2025.05.02D17:22:28.577959168,IBM,244.37,4
2025.05.02D17:22:28.578443008,IBM,244.415,100
2025.05.02D17:22:28.580536064,IBM,244.37,7
2025.05.02D17:22:28.580999168,IBM,244.38,1
2025.05.02D17:22:28.581001984,IBM,244.38,1
2025.05.02D17:22:28.581001984,IBM,244.37,10
2025.05.02D17:22:28.581017088,IBM,244.37,1
2025.05.02D17:22:28.581158400,IBM,244.41,1
2025.05.02D17:22:29.348029440,IBM,244.37,776
2025.05.02D17:22:30.355173376,IBM,244.37,4
2025.05.02D17:22:30.357374464,IBM,244.37,4
2025.05.02D17:22:30.357383680,IBM,244.37,2
2025.05.02D17:22:30.470486016,IBM,244.38,2
2025.05.02D17:22:31.370199040,IBM,244.36,6
2025.05.02D17:22:31.370481664,IBM,244.35,50
2025.05.02D17:22:31.370484736,IBM,244.33,150
2025.05.02D17:22:31.370538752,IBM,244.33,5
2025.05.02D17:22:31.370544896,IBM,244.33,13
2025.05.02D17:22:31.370544896,IBM,244.33,5
2025.05.02D17:22:31.370725120,IBM,244.34,5
2025.05.02D17:22:31.370728704,IBM,244.33,9
2025.05.02D17:22:31.370731264,IBM,244.33,5
2025.05.02D17:22:31.370731264,IBM,244.33,30
2025.05.02D17:22:31.377897472,IBM,244.32,42
2025.05.02D17:22:31.383887616,IBM,244.34,1
2025.05.02D17:22:31.393348096,IBM,244.34,1
2025.05.02D17:22:31.394572032,IBM,244.34,1
2025.05.02D17:22:31.396406528,IBM,244.345,1
2025.05.02D17:22:31.397657344,IBM,244.34,1
2025.05.02D17:22:34.084287744,IBM,244.335,3
2025.05.02D17:22:37.844233728,IBM,244.25,1
2025.05.02D17:22:38.029182976,IBM,244.32,2
2025.05.02D17:22:43.754236672,IBM,244.325,1
2025.05.02D17:22:44.837431040,IBM,244.39,45
2025.05.02D17:22:45.084544256,IBM,244.3761,8
2025.05.02D17:22:45.311518720,IBM,244.29,5
2025.05.02D17:22:45.853998848,IBM,244.29,19
2025.05.02D17:22:45.855261696,IBM,244.4346,20
2025.05.02D17:22:47.706307584,IBM,244.4316,8
2025.05.02D17:22:48.748397312,IBM,244.325,1
2025.05.02D17:22:48.748562688,IBM,244.325,1
2025.05.02D17:22:52.983170304,IBM,244.33,1
2025.05.02D17:22:53.473626112,IBM,244.325,1
2025.05.02D17:22:54.917520896,IBM,244.3385,1
2025.05.02D17:22:55.369220608,IBM,244.35,40
2025.05.02D17:22:56.912534272,IBM,244.269,100
2025.05.02D17:22:58.278819584,IBM,244.34,8
2025.05.02D17:22:58.591546112,IBM,244.4,1
2025.05.02D17:22:59.911518464,IBM,244.335,1
2025.05.02D17:22:59.912790272,IBM,244.335,1
2025.05.02D17:22:59.913382656,IBM,244.335,1
2025.05.02D17:23:04.080494848,IBM,244.37,100
2025.05.02D17:23:04.773639424,IBM,244.3477,100
2025.05.02D17:23:04.805750016,IBM,244.34,1
2025.05.02D17:23:04.983900416,IBM,244.34,1
2025.05.02D17:23:05.347887616,IBM,244.37,1
2025.05.02D17:23:05.348203264,IBM,244.37,90
2025.05.02D17:23:05.348209408,IBM,244.39,10
2025.05.02D17:23:05.348242432,IBM,244.39,56
2025.05.02D17:23:08.950622208,IBM,244.2612,1
2025.05.02D17:23:10.467164160,IBM,244.35,100
2025.05.02D17:23:11.748933120,IBM,244.35,1
2025.05.02D17:23:11.749207040,IBM,244.35,1
2025.05.02D17:23:11.962071808,IBM,244.35,1
2025.05.02D17:23:12.274795776,IBM,244.4066,8
2025.05.02D17:23:15.860148224,IBM,244.39,90
2025.05.02D17:23:15.860466944,IBM,244.4,1
2025.05.02D17:23:15.860515072,IBM,244.4,80
2025.05.02D17:23:15.860554240,IBM,244.4,21
2025.05.02D17:23:15.860584192,IBM,244.4,4
2025.05.02D17:23:15.860602368,IBM,244.4,4
2025.05.02D17:23:15.861242880,IBM,244.41,8
2025.05.02D17:23:15.861567488,IBM,244.41,7
2025.05.02D17:23:15.880735232,IBM,244.42,1
2025.05.02D17:23:15.906521600,IBM,244.42,16
2025.05.02D17:23:17.742555136,IBM,244.406,1
2025.05.02D17:23:19.956896512,IBM,244.4494,1
2025.05.02D17:23:20.075541248,IBM,244.3593,3
2025.05.02D17:23:20.932016640,IBM,244.3382,1
2025.05.02D17:23:20.991389696,IBM,244.43,1
2025.05.02D17:23:22.930777344,IBM,244.41,2
2025.05.02D17:23:22.933462784,IBM,244.375,6
2025.05.02D17:23:22.941473792,IBM,244.38,10
2025.05.02D17:23:25.486659328,IBM,244.365,1
2025.05.02D17:23:26.009505792,IBM,244.365,5
2025.05.02D17:23:26.009599232,IBM,244.365,1
2025.05.02D17:23:26.009602048,IBM,244.365,2
2025.05.02D17:23:26.976524800,IBM,244.365,3
2025.05.02D17:23:28.110704640,IBM,244.422,2
2025.05.02D17:23:29.935118848,IBM,244.365,30
2025.05.02D17:23:32.312989184,IBM,244.35,1000
2025.05.02D17:23:32.317040128,IBM,244.32,1
2025.05.02D17:23:32.317364736,IBM,244.32,30
2025.05.02D17:23:32.317370624,IBM,244.32,2
2025.05.02D17:23:32.317373696,IBM,244.32,2
2025.05.02D17:23:32.317539072,IBM,244.32,2
2025.05.02D17:23:33.724685312,IBM,244.3652,10
2025.05.02D17:23:34.132997376,IBM,244.3865,26
2025.05.02D17:23:35.084151040,IBM,244.349,50
2025.05.02D17:23:36.023702528,IBM,244.3827,8
2025.05.02D17:23:36.596749824,IBM,244.3636,21
2025.05.02D17:23:37.288667136,IBM,244.2512,1
2025.05.02D17:23:38.890479872,IBM,244.402,1
2025.05.02D17:23:40.506414080,IBM,244.29,1
2025.05.02D17:23:40.506579456,IBM,244.29,10
2025.05.02D17:23:42.909177344,IBM,244.34,32
2025.05.02D17:23:42.909237504,IBM,244.34,5
2025.05.02D17:23:44.510454784,IBM,244.4288,1
2025.05.02D17:23:45.898192384,IBM,244.3204,21
2025.05.02D17:23:46.964357376,IBM,244.33,18
2025.05.02D17:23:47.001568000,IBM,244.28,10
2025.05.02D17:23:47.842628608,IBM,244.26,100
2025.05.02D17:23:47.844595200,IBM,244.26,50
2025.05.02D17:23:47.845088512,IBM,244.26,46
2025.05.02D17:23:47.845611776,IBM,244.25,107
2025.05.02D17:23:47.845683712,IBM,244.25,3
2025.05.02D17:23:47.845683712,IBM,244.25,44
2025.05.02D17:23:47.845867264,IBM,244.25,15
2025.05.02D17:23:47.845870336,IBM,244.25,5
2025.05.02D17:23:47.845873408,IBM,244.25,6
2025.05.02D17:23:47.845876224,IBM,244.25,2
2025.05.02D17:23:47.845981440,IBM,244.25,5
2025.05.02D17:23:47.845993472,IBM,244.25,3
2025.05.02D17:23:47.845996800,IBM,244.25,7
2025.05.02D17:23:47.845996800,IBM,244.25,5
2025.05.02D17:23:47.845999616,IBM,244.25,18
2025.05.02D17:23:47.846318336,IBM,244.25,100
2025.05.02D17:23:47.846610176,IBM,244.24,14
2025.05.02D17:23:47.846655232,IBM,244.25,29
2025.05.02D17:23:47.846697216,IBM,244.25,71
2025.05.02D17:23:47.846850560,IBM,244.25,1
2025.05.02D17:23:47.846859776,IBM,244.28,1
2025.05.02D17:23:47.846862848,IBM,244.25,100
2025.05.02D17:23:47.846862848,IBM,244.26,19
2025.05.02D17:23:47.846874624,IBM,244.28,1
2025.05.02D17:23:47.846928896,IBM,244.25,8
2025.05.02D17:23:47.846943744,IBM,244.24,14
2025.05.02D17:23:47.847181312,IBM,244.25,10
2025.05.02D17:23:47.847211520,IBM,244.24,1
2025.05.02D17:23:47.848889344,IBM,244.24,4
2025.05.02D17:23:47.850750976,IBM,244.23,804
2025.05.02D17:23:47.852016896,IBM,244.3052,22
2025.05.02D17:23:47.852061952,IBM,244.3665,21
2025.05.02D17:23:47.879084288,IBM,244.22,7
2025.05.02D17:23:48.352300288,IBM,244.26,1
2025.05.02D17:23:48.573864960,IBM,244.2211,286
2025.05.02D17:23:48.843974144,IBM,244.255,13
2025.05.02D17:23:52.430247680,IBM,244.2693,125
2025.05.02D17:23:55.956170752,IBM,244.3362,6
2025.05.02D17:23:56.859158272,IBM,244.26,28
2025.05.02D17:23:57.008665344,IBM,244.29,15
2025.05.02D17:23:57.008698368,IBM,244.29,10
2025.05.02D17:23:57.008921088,IBM,244.29,100
2025.05.02D17:23:57.009035264,IBM,244.29,1
2025.05.02D17:23:57.009035264,IBM,244.29,4
2025.05.02D17:23:57.009251840,IBM,244.29,3
2025.05.02D17:23:57.059985664,IBM,244.3,5
2025.05.02D17:23:58.106128896,IBM,244.3,2
2025.05.02D17:23:58.106366464,IBM,244.3,1
2025.05.02D17:23:58.106718208,IBM,244.31,1
2025.05.02D17:23:59.108649984,IBM,244.31,1
2025.05.02D17:23:59.109059072,IBM,244.33,55
2025.05.02D17:23:59.109062144,IBM,244.33,5
2025.05.02D17:23:59.109077248,IBM,244.34,40
2025.05.02D17:23:59.109221376,IBM,244.34,3
2025.05.02D17:24:01.822524160,IBM,244.315,3
2025.05.02D17:24:02.074554624,IBM,244.2635,5
2025.05.02D17:24:02.738995968,IBM,244.315,1000
2025.05.02D17:24:04.151345408,IBM,244.3267,9
2025.05.02D17:24:04.151414272,IBM,244.3267,1
2025.05.02D17:24:06.659449600,IBM,244.4099,8
2025.05.02D17:24:07.677815552,IBM,244.4088,1
2025.05.02D17:24:11.579348736,IBM,244.2643,5
2025.05.02D17:24:11.803638016,IBM,244.3247,1
2025.05.02D17:24:12.837529856,IBM,244.2211,3
2025.05.02D17:24:15.967962112,IBM,244.34,1
2025.05.02D17:24:16.748716800,IBM,244.285,1
2025.05.02D17:24:16.749462784,IBM,244.285,1
2025.05.02D17:24:17.739344384,IBM,244.2643,5
2025.05.02D17:24:20.969198848,IBM,244.3161,1
2025.05.02D17:24:21.880828672,IBM,244.22,8
2025.05.02D17:24:22.774785024,IBM,244.3,100
2025.05.02D17:24:22.865123072,IBM,244.34,1
2025.05.02D17:24:23.492386560,IBM,244.4,8
2025.05.02D17:24:27.620974592,IBM,244.3146,8
2025.05.02D17:24:33.265307136,IBM,244.2,100
2025.05.02D17:24:33.266152192,IBM,244.27,1
2025.05.02D17:24:34.082067456,IBM,244.263,5
2025.05.02D17:24:35.084808192,IBM,244.31,2
2025.05.02D17:24:35.922960640,IBM,244.2714,12
2025.05.02D17:24:35.924566528,IBM,244.2714,1
2025.05.02D17:24:38.229422080,IBM,244.24,3
2025.05.02D17:24:38.231385600,IBM,244.22,3
2025.05.02D17:24:38.236747520,IBM,244.27,3
2025.05.02D17:24:38.302914048,IBM,244.305,1
2025.05.02D17:24:38.373341696,IBM,244.2,100
2025.05.02D17:24:38.500884224,IBM,244.27,3
2025.05.02D17:24:40.640539904,IBM,244.3383,100
2025.05.02D17:24:44.016456704,IBM,244.3214,21
2025.05.02D17:24:44.394321664,IBM,244.263,9
2025.05.02D17:24:45.009150464,IBM,244.27,1
2025.05.02D17:24:45.463011840,IBM,244.34,26
2025.05.02D17:24:45.924526848,IBM,244.3399,3
2025.05.02D17:24:49.176247808,IBM,244.3,1
2025.05.02D17:24:50.069711360,IBM,244.21,100
2025.05.02D17:24:50.069711360,IBM,244.2,12
2025.05.02D17:24:50.069714432,IBM,244.2,5
2025.05.02D17:24:50.069723392,IBM,244.22,100
2025.05.02D17:24:50.069726976,IBM,244.22,13
2025.05.02D17:24:50.069726976,IBM,244.22,4
2025.05.02D17:24:50.069729536,IBM,244.22,1
2025.05.02D17:24:50.069732608,IBM,244.22,25
2025.05.02D17:24:50.069732608,IBM,244.21,40
2025.05.02D17:24:50.069738496,IBM,244.2,14
2025.05.02D17:24:50.069741568,IBM,244.2,5
2025.05.02D17:24:50.069759488,IBM,244.19,100
2025.05.02D17:24:50.069810688,IBM,244.21,3
2025.05.02D17:24:50.069810688,IBM,244.19,1
2025.05.02D17:24:50.069822720,IBM,244.21,9
2025.05.02D17:24:50.069826048,IBM,244.2,176
2025.05.02D17:24:50.069826048,IBM,244.2,6
2025.05.02D17:24:50.069831936,IBM,244.19,5
2025.05.02D17:24:50.069867776,IBM,244.19,39
2025.05.02D17:24:50.069922048,IBM,244.23,25
2025.05.02D17:24:50.069924864,IBM,244.22,29
2025.05.02D17:24:50.069927936,IBM,244.22,10
2025.05.02D17:24:50.069931008,IBM,244.2,12
2025.05.02D17:24:50.069931008,IBM,244.2,5
2025.05.02D17:24:50.069934336,IBM,244.19,1
2025.05.02D17:24:50.070123520,IBM,244.2,100
2025.05.02D17:24:50.070180864,IBM,244.18,1
2025.05.02D17:24:50.070180864,IBM,244.18,16
2025.05.02D17:24:50.070186752,IBM,244.15,10
2025.05.02D17:24:50.070186752,IBM,244.15,3
2025.05.02D17:24:50.070186752,IBM,244.18,1
2025.05.02D17:24:50.070207744,IBM,244.2,10
2025.05.02D17:24:50.070222592,IBM,244.19,1
2025.05.02D17:24:50.070243840,IBM,244.18,4
2025.05.02D17:24:50.070255616,IBM,244.2,2
2025.05.02D17:24:50.070264832,IBM,244.21,1
2025.05.02D17:24:50.070294784,IBM,244.17,2
2025.05.02D17:24:50.070294784,IBM,244.16,5
2025.05.02D17:24:50.070294784,IBM,244.15,8
2025.05.02D17:24:50.070298112,IBM,244.21,10
2025.05.02D17:24:50.070298112,IBM,244.2,100
2025.05.02D17:24:50.070300928,IBM,244.2,100
2025.05.02D17:24:50.070309888,IBM,244.17,2
2025.05.02D17:24:50.070321920,IBM,244.15,1
2025.05.02D17:24:50.070324992,IBM,244.2,1
2025.05.02D17:24:50.070324992,IBM,244.15,99
2025.05.02D17:24:50.070345984,IBM,244.2,7
2025.05.02D17:24:50.070391040,IBM,244.2,9
2025.05.02D17:24:50.070436096,IBM,244.2,1
2025.05.02D17:24:50.070457344,IBM,244.2,64
2025.05.02D17:24:50.070502400,IBM,244.2,100
2025.05.02D17:24:50.070547456,IBM,244.2,4
2025.05.02D17:24:50.070685696,IBM,244.16,1
2025.05.02D17:24:50.070748928,IBM,244.16,99
2025.05.02D17:24:50.071004416,IBM,244.14,1
2025.05.02D17:24:50.071022592,IBM,244.13,174
2025.05.02D17:24:50.071028736,IBM,244.13,9
2025.05.02D17:24:50.071037696,IBM,244.16,12
2025.05.02D17:24:50.071046912,IBM,244.13,26
2025.05.02D17:24:50.071109888,IBM,244.2,100
2025.05.02D17:24:50.071148800,IBM,244.15,100
2025.05.02D17:24:50.071602944,IBM,244.2576,20
2025.05.02D17:24:50.072062976,IBM,244.15,1
2025.05.02D17:24:50.098285568,IBM,244.155,10
2025.05.02D17:24:50.421696512,IBM,244.115,6
2025.05.02D17:24:52.998718720,IBM,244.2701,8
2025.05.02D17:24:53.170424576,IBM,244.1388,25
2025.05.02D17:24:54.355435264,IBM,244.1475,100
2025.05.02D17:24:54.355504640,IBM,244.155,100
2025.05.02D17:24:56.168471296,IBM,244.155,5
2025.05.02D17:24:59.204515840,IBM,244.13,11
2025.05.02D17:25:00.222533120,IBM,244.145,6
2025.05.02D17:25:00.906238208,IBM,244.145,1
2025.05.02D17:25:05.180007424,IBM,244.145,10
2025.05.02D17:25:06.823232256,IBM,244.13,1
2025.05.02D17:25:06.823292416,IBM,244.13,50
2025.05.02D17:25:06.826465024,IBM,244.13,24
2025.05.02D17:25:09.624540672,IBM,244.09,1
2025.05.02D17:25:10.216251136,IBM,244.12,50
2025.05.02D17:25:16.199484416,IBM,244.3132,157
2025.05.02D17:25:16.863068928,IBM,244.254,8
2025.05.02D17:25:17.643385600,IBM,244.15,50
2025.05.02D17:25:17.644125184,IBM,244.145,1
2025.05.02D17:25:18.211227392,IBM,244.145,1
2025.05.02D17:25:18.211284480,IBM,244.145,1
2025.05.02D17:25:18.211549184,IBM,244.145,1
2025.05.02D17:25:18.974528768,IBM,244.145,4
2025.05.02D17:25:19.301869824,IBM,244.2,100
2025.05.02D17:25:19.301878784,IBM,244.19,66
2025.05.02D17:25:19.301906176,IBM,244.19,34
2025.05.02D17:25:19.301908736,IBM,244.2,32
2025.05.02D17:25:19.301921024,IBM,244.2,66
2025.05.02D17:25:19.301938944,IBM,244.18,100
2025.05.02D17:25:19.301975040,IBM,244.19,13
2025.05.02D17:25:19.301978112,IBM,244.2,66
2025.05.02D17:25:19.301980928,IBM,244.2,1
2025.05.02D17:25:19.301984000,IBM,244.2,87
2025.05.02D17:25:19.301987072,IBM,244.18,100
2025.05.02D17:25:19.302005248,IBM,244.2,13
2025.05.02D17:25:19.302011136,IBM,244.2,2
2025.05.02D17:25:19.302020096,IBM,244.2,88
2025.05.02D17:25:19.302026752,IBM,244.19,30
2025.05.02D17:25:19.302026752,IBM,244.2,12
2025.05.02D17:25:19.302029056,IBM,244.2,70
2025.05.02D17:25:19.302098176,IBM,244.2,10
2025.05.02D17:25:19.302119424,IBM,244.2,10
2025.05.02D17:25:19.302137344,IBM,244.2,3
2025.05.02D17:25:19.302155520,IBM,244.2,100
2025.05.02D17:25:19.302365952,IBM,244.2,100
2025.05.02D17:25:19.302369024,IBM,244.21,22
2025.05.02D17:25:19.302377984,IBM,244.2,30
2025.05.02D17:25:19.302377984,IBM,244.2,100
2025.05.02D17:25:19.302395904,IBM,244.2,25
2025.05.02D17:25:19.302405120,IBM,244.2,1
2025.05.02D17:25:19.302417152,IBM,244.2,75
2025.05.02D17:25:19.302417152,IBM,244.2,25
2025.05.02D17:25:19.302438144,IBM,244.2,1
2025.05.02D17:25:19.302444288,IBM,244.2,74
2025.05.02D17:25:19.302447104,IBM,244.2,26
2025.05.02D17:25:19.302618624,IBM,244.2,5
2025.05.02D17:25:19.303144704,IBM,244.15,62
2025.05.02D17:25:19.303232000,IBM,244.15,38
2025.05.02D17:25:19.303331328,IBM,244.18,100
2025.05.02D17:25:19.303634944,IBM,244.19,100
2025.05.02D17:25:19.306076672,IBM,244.19,100
2025.05.02D17:25:19.308031488,IBM,244.2,100
2025.05.02D17:25:19.308109568,IBM,244.2,74
2025.05.02D17:25:19.308112640,IBM,244.2,100
2025.05.02D17:25:19.309180160,IBM,244.2,84
2025.05.02D17:25:19.309201152,IBM,244.2,1
2025.05.02D17:25:19.309297408,IBM,244.1785,20
2025.05.02D17:25:19.309342464,IBM,244.2183,20
2025.05.02D17:25:19.309856768,IBM,244.2,15
2025.05.02D17:25:19.309859840,IBM,244.2,85
2025.05.02D17:25:19.309899008,IBM,244.2,15
2025.05.02D17:25:19.324192000,IBM,244.2,26
2025.05.02D17:25:19.324242944,IBM,244.2,74
2025.05.02D17:25:19.324688128,IBM,244.2,100
2025.05.02D17:25:19.324702976,IBM,244.2,8
2025.05.02D17:25:19.324715264,IBM,244.2,100
2025.05.02D17:25:19.324718592,IBM,244.2,1
2025.05.02D17:25:19.324769280,IBM,244.2,100
2025.05.02D17:25:19.325060864,IBM,244.2,100
2025.05.02D17:25:19.349936128,IBM,244.2,100
2025.05.02D17:25:19.376862208,IBM,244.2,100
2025.05.02D17:25:19.381057280,IBM,244.2,5
2025.05.02D17:25:19.381162496,IBM,244.2,100
2025.05.02D17:25:19.381361152,IBM,244.2,100
2025.05.02D17:25:19.392168704,IBM,244.2,100
2025.05.02D17:25:19.392186880,IBM,244.2,7
2025.05.02D17:25:19.396577280,IBM,244.2,100
2025.05.02D17:25:19.396772864,IBM,244.2,93
2025.05.02D17:25:19.396775680,IBM,244.2,100
2025.05.02D17:25:19.396805888,IBM,244.2,93
2025.05.02D17:25:19.396826880,IBM,244.2,7
2025.05.02D17:25:19.411985920,IBM,244.2,100
2025.05.02D17:25:19.412184576,IBM,244.2,100
2025.05.02D17:25:19.415167488,IBM,244.2,47
2025.05.02D17:25:19.415212800,IBM,244.2,53
2025.05.02D17:25:19.472914176,IBM,244.2,30
2025.05.02D17:25:19.473205760,IBM,244.2,100
2025.05.02D17:25:19.640899840,IBM,244.1871,2
2025.05.02D17:25:20.758333952,IBM,244.155,8
2025.05.02D17:25:20.758562304,IBM,244.155,1
2025.05.02D17:25:20.758730752,IBM,244.155,1
2025.05.02D17:25:20.758748672,IBM,244.155,1
2025.05.02D17:25:24.314181120,IBM,244.2437,10
2025.05.02D17:25:25.710827008,IBM,244.155,3
2025.05.02D17:25:26.989811712,IBM,244.2323,1
2025.05.02D17:25:28.204316928,IBM,244.155,2
2025.05.02D17:25:28.255621888,IBM,244.1942,125
2025.05.02D17:25:29.801223680,IBM,244.2817,40
2025.05.02D17:25:35.688188416,IBM,244.09,1
2025.05.02D17:25:36.870300928,IBM,244.1905,40
2025.05.02D17:25:37.506558464,IBM,244.145,1
2025.05.02D17:25:38.118750464,IBM,244.15,5
2025.05.02D17:25:38.119676672,IBM,244.15,95
2025.05.02D17:25:42.932520960,IBM,244.2173,8
2025.05.02D17:25:46.188872960,IBM,244.145,100
2025.05.02D17:25:48.086587136,IBM,244.19,100
2025.05.02D17:25:48.086674432,IBM,244.195,100
2025.05.02D17:25:48.413519616,IBM,244.2,1
2025.05.02D17:25:49.734565120,IBM,244.1725,1
2025.05.02D17:25:55.362430208,IBM,244.2,100
2025.05.02D17:26:00.350593792,IBM,244.09,58
2025.05.02D17:26:00.401270528,IBM,244.09,32
2025.05.02D17:26:01.319560704,IBM,244.1505,5
2025.05.02D17:26:04.443910912,IBM,244.0911,1
2025.05.02D17:26:04.503392512,IBM,244.145,1
2025.05.02D17:26:05.757961984,IBM,244.1917,8
2025.05.02D17:26:07.975409408,IBM,244.0901,1
2025.05.02D17:26:09.671072000,IBM,244.1846,6
2025.05.02D17:26:10.284664576,IBM,244.145,2
2025.05.02D17:26:10.681766400,IBM,244.145,50
2025.05.02D17:26:14.345955840,IBM,244.0911,15
2025.05.02D17:26:14.746915840,IBM,244.2254,7
